gvkey,conm,ind2d,sector_name,markup,weight,markup_base,weight_base,markup_change,contribution
004608,FEDERAL SIGNAL CORP,33,Manufacturing,1.1568204319138091,0.00011954603610877195,1.4758351106353673,0.00014560845251015782,-0.3190146787215582,-3.813694030167568e-05
002787,CARPENTER TECHNOLOGY CORP,33,Manufacturing,1.0508001708632537,0.0003062364484809253,1.176896500771889,0.0005554833394315016,-0.12609632990863529,-3.861529223769955e-05
002556,CSS INDUSTRIES INC,32,Manufacturing,0.49285655312664645,5.4450272593003876e-05,1.2104857760182546,0.00017493760718646998,-0.7176292228916081,-3.90751068071536e-05
001585,AMERICAN VANGUARD CORP,32,Manufacturing,0.6103141339669087,5.2707828744197124e-05,1.3541067072215773,1.0975331748578626e-05,-0.7437925732546686,-3.920369157231277e-05
005959,TRANE TECHNOLOGIES PLC,33,Manufacturing,1.2353401815998148,0.0022813044881901247,1.2526988602745674,0.0029519528889876117,-0.017358678674752603,-3.960043156976332e-05
007154,MCDONALD'S CORP,72,Accommodation and Food Services,1.3928181613013164,0.004158003314686498,1.4027403391063669,0.0021703693692755053,-0.009922177805050447,-4.125644820230856e-05
004390,ENNIS INC,32,Manufacturing,0.4951332647683734,6.026917041218731e-05,1.1992774715429975,8.343279077748933e-05,-0.7041442067746241,-4.243818719285428e-05
008210,OVERSEAS SHIPHOLDING GROUP,48,Transportation and Warehousing,1.2461240100998168,7.809080098519327e-05,1.8047538286950457,0.0002966330315241634,-0.558629818595229,-4.362384998831464e-05
005987,GRIFFON CORP,33,Manufacturing,1.1253146999885488,0.0003305139703018508,1.2603418320203348,0.00014989584672481622,-0.13502713203178596,-4.462835350629779e-05
002444,BRUNSWICK CORP,33,Manufacturing,1.1654150580875091,0.0007579917828425242,1.2260575959802904,0.0011920337024040842,-0.06064253789278129,-4.596654541344462e-05
006831,LUBYS INC,72,Accommodation and Food Services,0.872370296752181,6.799533328549206e-05,1.5518180139931748,8.93178975986763e-05,-0.6794477172409937,-4.619927398386814e-05
010565,TIDEWATER INC,48,Transportation and Warehousing,1.0976184956697745,0.00010159656777713574,1.5534738229847425,0.00033892174187644065,-0.4558553273149679,-4.6313336658123534e-05
004460,ESTERLINE TECHNOLOGIES CORP,33,Manufacturing,1.335522935493859,0.0003366427522519279,1.4768001339129797,0.00024187063705350333,-0.1412771984191208,-4.755994490625454e-05
005680,HOME DEPOT INC,44,Retail Trade,1.1653872307027797,0.01597465360320565,1.1683906293745119,2.2175217632154425e-05,-0.0030033986717321604,-4.797825341324922e-05
001988,BALL CORP,33,Manufacturing,1.030666517696733,0.001530168997289988,1.0625161842152442,0.0006943233726159925,-0.03184966651851129,-4.873537228065092e-05
006509,KULICKE & SOFFA INDUSTRIES,33,Manufacturing,1.5549247389590495,0.00010591653832339722,2.0259476185735816,4.9461525841412635e-05,-0.47102287961453215,-4.988911287988951e-05
008092,BRISTOW GROUP INC,48,Transportation and Warehousing,0.8934443015143418,0.00023650863492358711,1.1093265137363137,0.00011115529042596773,-0.2158822122219719,-5.105800731690271e-05
006528,LSB INDUSTRIES INC,32,Manufacturing,0.35495644672675714,6.325773687781373e-05,1.173980429067532,7.011851905641804e-05,-0.8190239823407748,-5.1809603571531884e-05
006216,JACOBS SOLUTIONS INC,54,"Professional, Scientific, and Technical Services",0.9060727686862982,0.0018515630860633486,0.9342231511111623,0.00032098721914768417,-0.028150382424864118,-5.212220895644485e-05
008358,PARKER-HANNIFIN CORP,33,Manufacturing,1.1030793621957888,0.001918537912644214,1.1307125201916852,0.0010158352138135813,-0.027633157995896385,-5.3015261261214824e-05
007401,MILLERKNOLL INC,33,Manufacturing,1.3730917853205846,0.0003847291700282586,1.511100047299168,0.00025112306229728063,-0.1380082619785834,-5.309580408806287e-05
009611,SERVICE CORP INTERNATIONAL,81,Other Services (except Public Administration),1.2258967277353388,0.0005118807928416933,1.3369467405881186,0.0001338968614074513,-0.11105001285277982,-5.6844368624161164e-05
001979,BALCHEM CORP  -CL B,32,Manufacturing,0.5639219808716168,9.342187506641768e-05,1.1755586644242406,5.116058588940009e-06,-0.6116366835526238,-5.714024583689127e-05
004412,VISKASE COMPANIES INC,32,Manufacturing,0.47128878521574374,5.552920976590817e-05,1.5123413872471898,1.75271457581864e-05,-1.0410526020314461,-5.780882831554869e-05
003734,DANA INC,33,Manufacturing,0.9940398077642366,0.0009838610063140347,1.0546255750002442,0.0025078603237431146,-0.060585767236007615,-5.960797392112633e-05
006233,SCULLY ROYALTY LTD,21,"Mining, Quarrying, and Oil and Gas Extraction",0.9592573003200243,0.00014234151807535278,1.3828629035751854,1.459701237718347e-05,-0.42360560325516106,-6.0296664632565225e-05
005492,L3HARRIS TECHNOLOGIES INC,33,Manufacturing,1.2855264055265978,0.0012609835451676793,1.3371768074272585,0.0012926091148236366,-0.051650401900660725,-6.51303068980306e-05
005560,HECLA MINING CO,21,"Mining, Quarrying, and Oil and Gas Extraction",1.690059191937519,0.00010908546241942928,2.308232340075447,7.723668641535495e-05,-0.6181731481379282,-6.743370371990025e-05
