gvkey,year,ind2d,markup,theta_c,cost_share
010195,2002.0,33,1.1646740239294808,0.9073396689817154,0.779050318234498
010195,2003.0,33,1.1283778776887268,0.9170721346508703,0.812734947027961
010195,2004.0,33,1.0712402142406534,0.9270265993583712,0.8653769593736659
010195,2006.0,33,0.9626678245527871,0.8877506510371157,0.9221775449382297
010195,2007.0,33,0.9804246511249654,0.9031529361206685,0.921185462936256
010195,2008.0,33,0.9884810750476526,0.909274945778434,0.9198708692876086
010195,2009.0,33,0.9664168732578904,0.8754849102569463,0.9059081380746146
010195,2010.0,33,1.0983599800509678,0.9177221253748997,0.8355385684503128
010195,2011.0,33,1.0605285553724466,0.93850557200507,0.8849413504716774
010195,2012.0,33,1.0458731528040628,0.9351444422174485,0.8941279730818767
010195,2013.0,33,1.04160901556046,0.9195455002751093,0.8828125395788056
010195,2014.0,33,1.036855204917282,0.9132471571947892,0.8807856225861798
010195,2015.0,33,1.0735248487177866,0.9111303726287563,0.8487277902481778
010195,2016.0,33,1.0916241343673314,0.9103391117050326,0.8339309136222374
010198,1967.0,31,1.361093076383343,0.970997864460391,0.7133956386292835
010198,1968.0,31,1.3785702348714381,0.9672500453006571,0.7016327647541731
010198,1969.0,31,1.3718305349750237,0.9608932866252431,0.7004460551993309
010198,1970.0,31,1.4242319447558478,0.9621418197685851,0.6755513547574039
010198,1971.0,31,1.420262933910088,0.9704953342251134,0.6833208915431375
010198,1972.0,31,1.4107566301663432,0.962012163112742,0.6819122040910135
010198,1973.0,31,1.3880644880502515,0.9555315314913434,0.6883913101426097
010198,1974.0,31,1.3971187166737709,0.9591073006268778,0.6864894795127353
010198,1975.0,31,1.364704360305593,0.9720568507756064,0.7122838316116595
010198,1976.0,31,1.379695393913566,0.9665809224220754,0.700575595661247
010198,1977.0,31,1.3861287562793347,0.968489962179587,0.6987012987012986
010198,1978.0,31,1.3843389623952556,0.9640997694564355,0.6964333126825383
010198,1979.0,31,1.3801762110556757,0.9593748689386928,0.6951104223169313
010198,1980.0,31,1.3754952562019682,0.9583396411424159,0.6967233342473265
010198,1981.0,31,1.3606882780648586,0.9496203889100486,0.6978970894498908
010198,1982.0,31,1.3498792519084273,0.9512646765465081,0.7047035319652722
010198,1983.0,31,1.385458963723531,0.9557460989217337,0.6898407848566587
010198,1984.0,31,1.392806352351212,0.9491528413116643,0.6814679152700509
010198,1985.0,31,1.3799001857429734,0.9559736754629143,0.6927846559772682
010198,1986.0,31,1.3818070708605914,0.9519099417152002,0.6888877338877338
010198,1987.0,31,1.3948356139606506,0.9540350265561324,0.6839766758228518
010198,1988.0,31,1.4199167744277013,0.952106950303375,0.6705371522124053
010198,1989.0,31,1.4256016873363615,0.9430321199139067,0.661497617666192
010198,1990.0,31,1.451117772626785,0.948638071713629,0.6537292076551601
010198,1991.0,31,1.469172782129519,0.9497115564046182,0.6464260486966289
