gvkey,year,ind2d,markup,theta_c,cost_share
003297,2003.0,56,1.1491428138495972,0.8555052902721482,0.7444725581202816
003297,2004.0,56,1.185385801454638,0.8508207833653796,0.717758540992562
003297,2005.0,56,1.2752879385221239,0.8617579308115824,0.675735968937522
003297,2006.0,56,1.31862713450717,0.862273516745042,0.6539176194545036
003298,1972.0,33,1.7096816081342916,0.8780884406128774,0.5135976408912188
003298,1973.0,33,1.7998096769658,0.8795692685047665,0.4887012664514527
003298,1974.0,33,1.7415735598539908,0.8832243419617508,0.5071415657204845
003298,1975.0,33,1.9436599372207288,0.8800666499547182,0.45278838808250577
003298,1976.0,33,2.133003756320516,0.8752659855050265,0.4103443244820543
003298,1977.0,33,0.819866743909689,0.8676770534736189,1.058314732142857
003298,1978.0,33,1.8688032944109414,0.859162490180239,0.4597393919144671
003298,1979.0,33,1.1768202921119604,0.8493218043533203,0.7217090069284066
003298,1980.0,33,1.6675900040751808,0.8482962150486317,0.5086959102510833
003298,1981.0,33,1.8575393034756391,0.8532272466419669,0.45933200177541045
003298,1982.0,33,1.9649479893090174,0.8569732809155015,0.43613026175662795
003298,1983.0,33,1.8316521515543085,0.8523471075412586,0.4653433277808625
003298,1984.0,33,1.7416092045739933,0.8448602763781511,0.4851032448377582
003298,1985.0,33,1.2640473519743654,0.8408677978552409,0.665218590539236
003298,1986.0,33,1.2226807820643681,0.832250510499054,0.6806768558951964
003298,1987.0,33,1.1577083857797419,0.825184569407183,0.712774114399632
003300,1972.0,33,1.389272650567894,0.8780884406128774,0.6320490367775832
003300,1973.0,33,1.246505742752121,0.8795692685047665,0.705627931214174
003300,1974.0,33,1.0798301005033897,0.8832243419617508,0.8179289885973857
003300,1975.0,33,1.2464038346783886,0.8800666499547182,0.70608467774957
003300,1976.0,33,1.2363657235686671,0.8752659855050265,0.7079345284489478
003300,1977.0,33,1.1690634322236673,0.8676770534736189,0.742198438131981
003300,1978.0,33,1.2365100662973882,0.859162490180239,0.6948285449490269
003300,1979.0,33,1.295524035415348,0.8493218043533203,0.6555816651298373
003300,1980.0,33,1.3585016562095549,0.8482962150486317,0.6244351717726417
003300,1981.0,33,1.2577876503158576,0.8532272466419669,0.6783555605969761
003300,1982.0,33,1.2174951115789585,0.8569732809155015,0.7038823176908698
003300,1983.0,33,1.1606401157108595,0.8523471075412586,0.7343767426298375
003300,1984.0,33,1.2033876701572002,0.8448602763781511,0.7020682505977361
003300,1985.0,33,0.8783507396980349,0.8408677978552409,0.9573257695944104
003300,1986.0,33,1.1252516007747564,0.832250510499054,0.7396128207469638
003300,1987.0,33,1.1847713280155687,0.825184569407183,0.696492690103604
003300,1988.0,33,0.90304009720718,0.8236045346740882,0.9120353982300885
003300,1989.0,33,0.9004719651799066,0.8211803161573039,0.9119443446451319
003302,1979.0,42,1.2885633591522865,0.8987902545211959,0.6975134347390473
003302,1980.0,42,1.1410970706868668,0.8968689780615892,0.7859708004698776
003302,1981.0,42,1.1317120025099778,0.8913688737074031,0.7876287180223172
003302,1982.0,42,1.1063273973582752,0.8994492907189272,0.8130046249118132
003302,1983.0,42,1.0764372374512443,0.8965125536246816,0.8328516725670111
003302,1984.0,42,1.118509246371218,0.894083663852466,0.7993529483579537
003302,1985.0,42,1.2630850042911614,0.8835050548150611,0.6994818652849741
003302,1986.0,42,1.309486758696926,0.879425008834693,0.6715799170888992
003302,1987.0,42,1.3034370275545792,0.8721712651199808,0.6691318772463367
003302,1988.0,42,1.3160450117353883,0.864175847561923,0.6566461176144629
003304,1971.0,33,1.2121005012175061,0.8787579286796212,0.7249876786594381
003304,1972.0,33,1.0425073196377812,0.8780884406128774,0.8422851562500001
003304,1974.0,33,1.500891253712285,0.8832243419617508,0.5884665792922673
003304,1975.0,33,1.3866860312455678,0.8800666499547182,0.6346545866364666
003304,1976.0,33,1.433455147022227,0.8752659855050265,0.6105987950325834
003304,1977.0,33,1.3171198749481714,0.8676770534736189,0.6587684765654014
003304,1978.0,33,1.4256607266920291,0.859162490180239,0.6026416201937188
003304,1979.0,33,1.6026023025501246,0.8493218043533203,0.5299641732710889
003304,1980.0,33,1.101637128548923,0.8482962150486317,0.7700323392022997
003304,1981.0,33,0.9136720025577676,0.8532272466419669,0.9338441412820034
003304,1982.0,33,1.3989698312591579,0.8569732809155015,0.6125745257452575
003304,1983.0,33,1.6672890542479732,0.8523471075412586,0.5112173593232805
003304,1984.0,33,1.6070321001746106,0.8448602763781511,0.5257270693512305
003304,1985.0,33,1.5831163355024842,0.8408677978552409,0.5311471930383106
003304,1986.0,33,1.7817170742249313,0.832250510499054,0.46710587361974576
003304,1987.0,33,1.5643570334435757,0.825184569407183,0.5274912003883967
003304,1988.0,33,1.5268563470405103,0.8236045346740882,0.5394119337228236
003304,1989.0,33,1.6740756528306497,0.8211803161573039,0.49052760236300674
003304,1990.0,33,1.0028337019672662,0.817627151195715,0.8153167864141083
003304,1991.0,33,1.172826034048055,0.8201537415601424,0.6992970123022847
003304,1992.0,33,0.5072947340049625,0.8284482506506237,1.6330708661417321
003304,1993.0,33,0.40373292886188733,0.8268912392164791,2.048114434330299
003304,1994.0,33,0.23168749199762934,0.8273132761460412,3.5708154506437766
003305,1969.0,33,1.5001910248798764,0.8688350648616316,0.5791496219164497
003305,1970.0,33,1.57681706829745,0.8794701807302988,0.5577502922897052
003305,1971.0,33,1.6336158781938785,0.8787579286796212,0.5379220050500327
003305,1972.0,33,1.5486314872095333,0.8780884406128774,0.5670092903735917
003305,1973.0,33,1.6202519342049462,0.8795692685047665,0.5428595701299804
003305,1974.0,33,1.6999861006329962,0.8832243419617508,0.5195479784410466
003305,1975.0,33,1.666000382231601,0.8800666499547182,0.5282511692919736
003305,1976.0,33,1.796814998255988,0.8752659855050265,0.48712081452713335
003305,1977.0,33,1.8515525858219788,0.8676770534736189,0.46862133979760673
003305,1978.0,33,1.8661621538552315,0.859162490180239,0.46039005153187185
003305,1979.0,33,1.946459992388564,0.8493218043533203,0.4363417731032273
003305,1980.0,33,1.8304109781841564,0.8482962150486317,0.46344576445349817
003305,1981.0,33,1.597249261461626,0.8532272466419669,0.5341854068920887
003305,1982.0,33,1.5165278567662401,0.8569732809155015,0.5650890467273472
003305,1983.0,33,1.6529527603539371,0.8523471075412586,0.5156512200377406
003305,1984.0,33,1.6822218056279172,0.8448602763781511,0.5022288223536568
003305,1985.0,33,1.6107520226298924,0.8408677978552409,0.5220342958082069
003305,1986.0,33,1.6723656238226827,0.832250510499054,0.49764865926668655
003305,1987.0,33,1.6670495802104421,0.825184569407183,0.4949970170071455
003306,1972.0,33,1.9025249546612342,0.8780884406128774,0.46153846153846156
003306,1973.0,33,1.8497886931362375,0.8795692685047665,0.47549715909090917
003306,1974.0,33,1.854091859920347,0.8832243419617508,0.4763649315626113
003306,1975.0,33,1.905651919233256,0.8800666499547182,0.4618192026951151
003306,1976.0,33,2.3007899885318053,0.8752659855050265,0.38041976445818804
003306,1977.0,33,2.5238635460528256,0.8676770534736189,0.34378920953575914
003306,1978.0,33,2.362802708332052,0.859162490180239,0.3636200716845878
003306,1979.0,33,1.6503589286843503,0.8493218043533203,0.5146285390356818
003306,1980.0,33,1.8326079796457115,0.8482962150486317,0.462890167712043
003306,1981.0,33,1.7740968040924545,0.8532272466419669,0.480936127427634
003306,1982.0,33,1.8763790474421436,0.8569732809155015,0.45671650516654233
003306,1983.0,33,1.7943198407885903,0.8523471075412586,0.47502518122223875
003306,1984.0,33,1.584385962317757,0.8448602763781511,0.5332414553472987
003306,1985.0,33,1.5793992984325016,0.8408677978552409,0.5323972213295097
003306,1986.0,33,1.515585266465854,0.832250510499054,0.5491281347962381
003306,1987.0,33,1.8209647873096957,0.825184569407183,0.45315789473684204
003306,1988.0,33,1.4680696214880296,0.8236045346740882,0.5610119047619049
003306,1989.0,33,1.1135267732762424,0.8211803161573039,0.7374589779653071
003306,1990.0,33,1.0871862719313365,0.817627151195715,0.7520580164641316
003306,1991.0,33,1.662198241121707,0.8201537415601424,0.4934151181670576
003306,1992.0,33,1.2144688387276166,0.8284482506506237,0.6821486268174474
003306,1993.0,33,2.1829248146393883,0.8268912392164791,0.3787996882307093
003308,1982.0,42,1.2199584649720627,0.8994492907189272,0.7372786177105831
003308,1983.0,42,1.201024201585808,0.8965125536246816,0.7464566929133857
003308,1984.0,42,1.1712250093860357,0.894083663852466,0.7633748055987558
003308,1985.0,42,1.1753630237020523,0.8835050548150611,0.7516869571345512
003308,1986.0,42,1.1798066520554602,0.879425008834693,0.7453975677307446
003308,1987.0,42,1.154572983458874,0.8721712651199808,0.7554059185649112
003308,1988.0,42,1.122168358621207,0.864175847561923,0.7700946483856701
